musicId,frameTime,Arousal(mean),Valence(mean)
1745,18.0,0.774,0.742
1745,18.5,0.777,0.7435
1745,19.0,0.7705,0.749
1745,19.5,0.7755,0.7465
1745,20.0,0.77,0.744
1745,20.5,0.7645,0.746
1745,21.0,0.7715,0.7465
1745,21.5,0.7715,0.745
1745,22.0,0.772,0.752
1745,22.5,0.766,0.7475
1745,23.0,0.771,0.748
1745,23.5,0.7745,0.7555
1745,24.0,0.7695,0.7485
1745,24.5,0.766,0.748
1745,25.0,0.749,0.7415
1745,25.5,0.7445,0.7395
1745,26.0,0.745,0.7385
1745,26.5,0.7285,0.7325
1745,27.0,0.7295,0.734
1745,27.5,0.7205,0.7315
1745,28.0,0.718,0.7285
1745,28.5,0.723,0.728
1745,29.0,0.719,0.733
1745,29.5,0.718,0.7325
1745,30.0,0.71,0.732
1745,30.5,0.7145,0.741
1745,31.0,0.7095,0.731
1745,31.5,0.709,0.7295
1745,32.0,0.7125,0.735
1745,32.5,0.7115,0.7335
1745,33.0,0.7085,0.728
1745,33.5,0.7075,0.732
1745,34.0,0.7065,0.73
1745,34.5,0.7055,0.732
1745,35.0,0.7035,0.7345
1745,35.5,0.707,0.734
1745,36.0,0.7035,0.7375
1745,36.5,0.7015,0.7385
1745,37.0,0.7035,0.742
1745,37.5,0.7015,0.7405
1745,38.0,0.702,0.743
1745,38.5,0.702,0.7425
1745,39.0,0.702,0.7405
1745,39.5,0.7005,0.7455
1745,40.0,0.702,0.7425
1745,40.5,0.7065,0.7405
1745,41.0,0.7025,0.718
1745,41.5,0.705,0.7215
1745,42.0,0.704,0.7295
1745,42.5,0.696,0.7235
1745,43.0,0.6905,0.7235
1745,43.5,0.6885,0.723
1745,44.0,0.6985,0.7345
1745,44.5,0.726,0.7515
1746,15.0,0.582,0.5905
1746,15.5,0.5805,0.6035
1746,16.0,0.5815,0.6005
1746,16.5,0.5825,0.595
1746,17.0,0.583,0.593
1746,17.5,0.5855,0.597
1746,18.0,0.588,0.6005
1746,18.5,0.5835,0.599
1746,19.0,0.5855,0.5965
1746,19.5,0.584,0.5935
1746,20.0,0.5855,0.6065
1746,20.5,0.5825,0.606
1746,21.0,0.587,0.5925
1746,21.5,0.5875,0.5985
1746,22.0,0.59,0.612
1746,22.5,0.591,0.621
1746,23.0,0.5935,0.618
1746,23.5,0.605,0.6205
1746,24.0,0.612,0.6295
1746,24.5,0.615,0.6325
1746,25.0,0.6125,0.6255
1746,25.5,0.614,0.626
1746,26.0,0.611,0.623
1746,26.5,0.6145,0.625
1746,27.0,0.616,0.6245
1746,27.5,0.6165,0.6285
1746,28.0,0.613,0.6355
1746,28.5,0.614,0.6375
1746,29.0,0.613,0.632
1746,29.5,0.617,0.634
1746,30.0,0.6195,0.6375
1746,30.5,0.6215,0.6395
1746,31.0,0.6215,0.6335
1746,31.5,0.625,0.6325
1746,32.0,0.6195,0.6325
1746,32.5,0.622,0.6335
1746,33.0,0.6225,0.635
1746,33.5,0.624,0.635
1746,34.0,0.6215,0.6305
1746,34.5,0.621,0.636
1746,35.0,0.623,0.64
1746,35.5,0.622,0.6365
1746,36.0,0.6215,0.6375
1746,36.5,0.6205,0.6345
1746,37.0,0.621,0.621
1746,37.5,0.622,0.625
1746,38.0,0.623,0.6295
1746,38.5,0.623,0.635
1746,39.0,0.6225,0.651
1746,39.5,0.6255,0.657
1746,40.0,0.625,0.6555
1746,40.5,0.6285,0.658
1746,41.0,0.6335,0.6595
1746,41.5,0.636,0.658
1746,42.0,0.635,0.6555
1746,42.5,0.638,0.656
1746,43.0,0.6355,0.6575
1746,43.5,0.6335,0.66
1746,44.0,0.633,0.66
1746,44.5,0.6345,0.659
1747,15.0,0.477,0.4205
1747,15.5,0.4895,0.4155
1747,16.0,0.4935,0.418
1747,16.5,0.501,0.4225
1747,17.0,0.5045,0.4225
1747,17.5,0.508,0.424
1747,18.0,0.5005,0.4245
1747,18.5,0.4865,0.421
1747,19.0,0.471,0.426
1747,19.5,0.475,0.421
1747,20.0,0.473,0.4105
1747,20.5,0.474,0.4145
1747,21.0,0.472,0.419
1747,21.5,0.4755,0.4205
1747,22.0,0.4725,0.423
1747,22.5,0.4735,0.424
1747,23.0,0.463,0.4265
1747,23.5,0.475,0.4255
1747,24.0,0.4755,0.4235
1747,24.5,0.485,0.423
1747,25.0,0.4855,0.422
1747,25.5,0.489,0.4225
1747,26.0,0.49,0.4235
1747,26.5,0.49,0.415
1747,27.0,0.495,0.401
1747,27.5,0.487,0.3945
1747,28.0,0.488,0.384
1747,28.5,0.487,0.37
1747,29.0,0.475,0.3695
1747,29.5,0.4695,0.3695
1747,30.0,0.4545,0.3735
1747,30.5,0.465,0.376
1747,31.0,0.47,0.382
1747,31.5,0.4805,0.384
1747,32.0,0.4845,0.388
1747,32.5,0.485,0.3915
1747,33.0,0.4875,0.3905
1747,33.5,0.486,0.394
1747,34.0,0.4915,0.396
1747,34.5,0.493,0.391
1747,35.0,0.4865,0.3825
1747,35.5,0.4645,0.3725
1747,36.0,0.465,0.38
1747,36.5,0.4705,0.386
1747,37.0,0.4775,0.385
1747,37.5,0.481,0.39
1747,38.0,0.4945,0.3915
1747,38.5,0.499,0.3845
1747,39.0,0.4945,0.3835
1747,39.5,0.488,0.376
1747,40.0,0.4965,0.3755
1747,40.5,0.5035,0.386
1747,41.0,0.506,0.3895
1747,41.5,0.5075,0.3875
1747,42.0,0.502,0.3875
1747,42.5,0.505,0.3905
1747,43.0,0.5065,0.3905
1747,43.5,0.5025,0.389
1747,44.0,0.4965,0.389
1747,44.5,0.493,0.3915
1748,15.0,0.56,0.628
1748,15.5,0.5585,0.63
1748,16.0,0.5585,0.629
1748,16.5,0.5605,0.628
1748,17.0,0.561,0.625
1748,17.5,0.5605,0.625
1748,18.0,0.5585,0.6225
1748,18.5,0.5585,0.6225
1748,19.0,0.5585,0.625
1748,19.5,0.559,0.624
1748,20.0,0.5585,0.6255
1748,20.5,0.5595,0.6245
1748,21.0,0.5605,0.614
1748,21.5,0.5685,0.615
1748,22.0,0.57,0.6155
1748,22.5,0.5695,0.611
1748,23.0,0.572,0.615
1748,23.5,0.5715,0.6145
1748,24.0,0.5675,0.6125
1748,24.5,0.568,0.614
1748,25.0,0.5685,0.6115
1748,25.5,0.5695,0.6145
1748,26.0,0.5675,0.614
1748,26.5,0.5675,0.6185
1748,27.0,0.5725,0.6165
1748,27.5,0.575,0.618
1748,28.0,0.576,0.614
1748,28.5,0.5775,0.615
1748,29.0,0.578,0.62
1748,29.5,0.5775,0.6175
1748,30.0,0.577,0.6175
1748,30.5,0.577,0.614
1748,31.0,0.627,0.6165
1748,31.5,0.6315,0.619
1748,32.0,0.6315,0.616
1748,32.5,0.6305,0.6095
1748,33.0,0.631,0.6095
1748,33.5,0.633,0.6085
1748,34.0,0.635,0.608
1748,34.5,0.636,0.6075
1748,35.0,0.636,0.6085
1748,35.5,0.6365,0.608
1748,36.0,0.636,0.606
1748,36.5,0.634,0.609
1748,37.0,0.6335,0.6085
1748,37.5,0.634,0.61
1748,38.0,0.635,0.6115
1748,38.5,0.6355,0.61
1748,39.0,0.635,0.6135
1748,39.5,0.633,0.6085
1748,40.0,0.632,0.6095
1748,40.5,0.632,0.6105
1748,41.0,0.633,0.6065
1748,41.5,0.6345,0.611
1748,42.0,0.635,0.607
1748,42.5,0.6335,0.61
1748,43.0,0.634,0.608
1748,43.5,0.6335,0.61
1748,44.0,0.634,0.6065
1748,44.5,0.6355,0.6065
1749,15.0,0.489,0.693
1749,15.5,0.4875,0.689
1749,16.0,0.49,0.688
1749,16.5,0.491,0.684
1749,17.0,0.491,0.6785
1749,17.5,0.491,0.6755
1749,18.0,0.4905,0.675
1749,18.5,0.491,0.6745
1749,19.0,0.4905,0.6735
1749,19.5,0.498,0.683
1749,20.0,0.499,0.6855
1749,20.5,0.501,0.6885
1749,21.0,0.524,0.6875
1749,21.5,0.5315,0.6905
1749,22.0,0.5295,0.6975
1749,22.5,0.524,0.701
1749,23.0,0.523,0.701
1749,23.5,0.5015,0.698
1749,24.0,0.522,0.7065
1749,24.5,0.567,0.7045
1749,25.0,0.5325,0.701
1749,25.5,0.507,0.699
1749,26.0,0.5465,0.6995
1749,26.5,0.536,0.701
1749,27.0,0.536,0.7015
1749,27.5,0.533,0.7045
1749,28.0,0.535,0.702
1749,28.5,0.527,0.6965
1749,29.0,0.5255,0.7045
1749,29.5,0.531,0.7085
1749,30.0,0.527,0.718
1749,30.5,0.5255,0.72
1749,31.0,0.537,0.712
1749,31.5,0.541,0.7035
1749,32.0,0.539,0.705
1749,32.5,0.552,0.71
1749,33.0,0.5825,0.722
1749,33.5,0.59,0.7255
1749,34.0,0.5905,0.733
1749,34.5,0.591,0.7305
1749,35.0,0.5945,0.737
1749,35.5,0.599,0.7425
1749,36.0,0.5955,0.742
1749,36.5,0.595,0.736
1749,37.0,0.597,0.7385
1749,37.5,0.602,0.7405
1749,38.0,0.5995,0.744
1749,38.5,0.6,0.734
1749,39.0,0.6005,0.744
1749,39.5,0.6035,0.747
1749,40.0,0.609,0.743
1749,40.5,0.6135,0.735
1749,41.0,0.6255,0.749
1749,41.5,0.637,0.756
1749,42.0,0.6305,0.758
1749,42.5,0.6335,0.7585
1749,43.0,0.636,0.756
1749,43.5,0.634,0.754
1749,44.0,0.6365,0.754
1749,44.5,0.6375,0.7545
1750,15.0,0.746,0.61
1750,15.5,0.754,0.6105
1750,16.0,0.7545,0.6165
1750,16.5,0.756,0.6065
1750,17.0,0.7615,0.5985
1750,17.5,0.761,0.605
1750,18.0,0.759,0.6095
1750,18.5,0.757,0.613
1750,19.0,0.7595,0.6135
1750,19.5,0.7605,0.609
1750,20.0,0.7595,0.604
1750,20.5,0.757,0.609
1750,21.0,0.7595,0.61
1750,21.5,0.759,0.6105
1750,22.0,0.761,0.609
1750,22.5,0.761,0.6045
1750,23.0,0.7605,0.6025
1750,23.5,0.7605,0.602
1750,24.0,0.763,0.608
1750,24.5,0.7605,0.605
1750,25.0,0.757,0.6015
1750,25.5,0.755,0.594
1750,26.0,0.7585,0.5975
1750,26.5,0.7615,0.5975
1750,27.0,0.759,0.603
1750,27.5,0.763,0.607
1750,28.0,0.7555,0.596
1750,28.5,0.7255,0.589
1750,29.0,0.695,0.5825
1750,29.5,0.68,0.5785
1750,30.0,0.678,0.581
1750,30.5,0.668,0.5785
1750,31.0,0.6635,0.58
1750,31.5,0.6585,0.5835
1750,32.0,0.657,0.581
1750,32.5,0.658,0.58
1750,33.0,0.657,0.581
1750,33.5,0.6565,0.579
1750,34.0,0.6575,0.579
1750,34.5,0.6545,0.5805
1750,35.0,0.651,0.5795
1750,35.5,0.655,0.5805
1750,36.0,0.657,0.584
1750,36.5,0.658,0.587
1750,37.0,0.661,0.5815
1750,37.5,0.66,0.5865
1750,38.0,0.6485,0.591
1750,38.5,0.6365,0.5935
1750,39.0,0.639,0.5975
1750,39.5,0.6365,0.5975
1750,40.0,0.6295,0.5975
1750,40.5,0.63,0.5955
1750,41.0,0.635,0.5885
1750,41.5,0.633,0.5845
1750,42.0,0.6305,0.58
1750,42.5,0.6265,0.5815
1750,43.0,0.628,0.5855
1750,43.5,0.6345,0.5825
1750,44.0,0.634,0.582
1750,44.5,0.6295,0.586
1751,15.0,0.6955,0.5915
1751,15.5,0.7035,0.582
1751,16.0,0.705,0.582
1751,16.5,0.706,0.59
1751,17.0,0.701,0.5825
1751,17.5,0.7,0.5755
1751,18.0,0.7015,0.579
1751,18.5,0.6965,0.5645
1751,19.0,0.6685,0.5515
1751,19.5,0.641,0.5465
1751,20.0,0.615,0.548
1751,20.5,0.5995,0.5455
1751,21.0,0.591,0.552
1751,21.5,0.582,0.581
1751,22.0,0.572,0.575
1751,22.5,0.561,0.5895
1751,23.0,0.559,0.5905
1751,23.5,0.5595,0.569
1751,24.0,0.5585,0.5565
1751,24.5,0.558,0.5505
1751,25.0,0.5625,0.517
1751,25.5,0.5645,0.537
1751,26.0,0.567,0.5435
1751,26.5,0.565,0.543
1751,27.0,0.557,0.5475
1751,27.5,0.5625,0.544
1751,28.0,0.557,0.542
1751,28.5,0.5625,0.5495
1751,29.0,0.559,0.5535
1751,29.5,0.5575,0.5625
1751,30.0,0.5655,0.5585
1751,30.5,0.5455,0.5575
1751,31.0,0.5595,0.5655
1751,31.5,0.564,0.5665
1751,32.0,0.56,0.5575
1751,32.5,0.5865,0.544
1751,33.0,0.5675,0.554
1751,33.5,0.5655,0.557
1751,34.0,0.5575,0.533
1751,34.5,0.5645,0.533
1751,35.0,0.5725,0.5435
1751,35.5,0.5615,0.546
1751,36.0,0.569,0.5375
1751,36.5,0.572,0.5345
1751,37.0,0.5675,0.5315
1751,37.5,0.5705,0.524
1751,38.0,0.571,0.5275
1751,38.5,0.561,0.528
1751,39.0,0.5695,0.5245
1751,39.5,0.563,0.5235
1751,40.0,0.5495,0.528
1751,40.5,0.565,0.5315
1751,41.0,0.5575,0.535
1751,41.5,0.5425,0.5375
1751,42.0,0.554,0.524
1751,42.5,0.55,0.541
1751,43.0,0.5415,0.5315
1751,43.5,0.537,0.527
1751,44.0,0.539,0.5375
1751,44.5,0.542,0.5385
1752,15.0,0.6915,0.5175
1752,15.5,0.6865,0.5105
1752,16.0,0.688,0.5015
1752,16.5,0.678,0.509
1752,17.0,0.686,0.501
1752,17.5,0.6865,0.5075
1752,18.0,0.687,0.509
1752,18.5,0.6855,0.5075
1752,19.0,0.6805,0.518
1752,19.5,0.6865,0.505
1752,20.0,0.6885,0.512
1752,20.5,0.6865,0.517
1752,21.0,0.691,0.514
1752,21.5,0.672,0.516
1752,22.0,0.6935,0.514
1752,22.5,0.6905,0.513
1752,23.0,0.6925,0.52
1752,23.5,0.7015,0.517
1752,24.0,0.7185,0.5195
1752,24.5,0.725,0.5165
1752,25.0,0.73,0.514
1752,25.5,0.741,0.5055
1752,26.0,0.7485,0.5095
1752,26.5,0.7405,0.515
1752,27.0,0.7495,0.5175
1752,27.5,0.7505,0.512
1752,28.0,0.7525,0.509
1752,28.5,0.752,0.512
1752,29.0,0.764,0.513
1752,29.5,0.7545,0.512
1752,30.0,0.7465,0.5225
1752,30.5,0.7475,0.5135
1752,31.0,0.7505,0.517
1752,31.5,0.7505,0.5115
1752,32.0,0.7535,0.5235
1752,32.5,0.7545,0.521
1752,33.0,0.755,0.509
1752,33.5,0.755,0.5095
1752,34.0,0.7545,0.516
1752,34.5,0.7595,0.5125
1752,35.0,0.75,0.5075
1752,35.5,0.7535,0.515
1752,36.0,0.7545,0.52
1752,36.5,0.7585,0.5125
1752,37.0,0.7585,0.5145
1752,37.5,0.752,0.5185
1752,38.0,0.7515,0.514
1752,38.5,0.7605,0.5125
1752,39.0,0.7535,0.515
1752,39.5,0.748,0.509
1752,40.0,0.7455,0.5095
1752,40.5,0.7415,0.5075
1752,41.0,0.7275,0.5055
1752,41.5,0.731,0.5035
1752,42.0,0.724,0.4995
1752,42.5,0.7305,0.506
1752,43.0,0.724,0.5065
1752,43.5,0.727,0.505
1752,44.0,0.728,0.506
1752,44.5,0.7165,0.5035
1753,15.0,0.6255,0.4185
1753,15.5,0.614,0.433
1753,16.0,0.613,0.441
1753,16.5,0.616,0.4435
1753,17.0,0.618,0.4395
1753,17.5,0.6,0.438
1753,18.0,0.5705,0.4345
1753,18.5,0.5515,0.433
1753,19.0,0.5435,0.431
1753,19.5,0.549,0.427
1753,20.0,0.553,0.4235
1753,20.5,0.556,0.422
1753,21.0,0.55,0.435
1753,21.5,0.541,0.443
1753,22.0,0.534,0.422
1753,22.5,0.5365,0.393
1753,23.0,0.5325,0.3845
1753,23.5,0.5285,0.378
1753,24.0,0.529,0.38
1753,24.5,0.532,0.38
1753,25.0,0.5335,0.3815
1753,25.5,0.5325,0.3805
1753,26.0,0.529,0.3865
1753,26.5,0.5305,0.391
1753,27.0,0.533,0.3925
1753,27.5,0.538,0.3915
1753,28.0,0.5395,0.3915
1753,28.5,0.535,0.392
1753,29.0,0.5295,0.39
1753,29.5,0.5305,0.3895
1753,30.0,0.542,0.39
1753,30.5,0.554,0.3915
1753,31.0,0.564,0.392
1753,31.5,0.564,0.3915
1753,32.0,0.5605,0.389
1753,32.5,0.554,0.3905
1753,33.0,0.5545,0.3815
1753,33.5,0.557,0.3755
1753,34.0,0.5615,0.3745
1753,34.5,0.5605,0.369
1753,35.0,0.5585,0.3695
1753,35.5,0.554,0.345
1753,36.0,0.548,0.3405
1753,36.5,0.5435,0.339
1753,37.0,0.5505,0.3375
1753,37.5,0.5475,0.339
1753,38.0,0.543,0.3385
1753,38.5,0.543,0.343
1753,39.0,0.541,0.346
1753,39.5,0.538,0.346
1753,40.0,0.5475,0.343
1753,40.5,0.5505,0.341
1753,41.0,0.5515,0.336
1753,41.5,0.5445,0.3345
1753,42.0,0.5415,0.333
1753,42.5,0.5385,0.3325
1753,43.0,0.5355,0.3315
1753,43.5,0.533,0.3235
1753,44.0,0.5295,0.3165
1753,44.5,0.5315,0.3235
1754,15.0,0.45,0.4675
1754,15.5,0.455,0.4695
1754,16.0,0.459,0.477
1754,16.5,0.4625,0.479
1754,17.0,0.4635,0.4795
1754,17.5,0.4615,0.4815
1754,18.0,0.46,0.484
1754,18.5,0.4595,0.486
1754,19.0,0.4595,0.488
1754,19.5,0.4615,0.4915
1754,20.0,0.459,0.489
1754,20.5,0.458,0.483
1754,21.0,0.449,0.4805
1754,21.5,0.4395,0.472
1754,22.0,0.4315,0.4655
1754,22.5,0.43,0.4575
1754,23.0,0.4285,0.4515
1754,23.5,0.4285,0.454
1754,24.0,0.4275,0.4515
1754,24.5,0.4315,0.455
1754,25.0,0.427,0.4515
1754,25.5,0.4275,0.4545
1754,26.0,0.4235,0.4535
1754,26.5,0.425,0.4585
1754,27.0,0.424,0.453
1754,27.5,0.424,0.4515
1754,28.0,0.42,0.4515
1754,28.5,0.422,0.449
1754,29.0,0.4275,0.4485
1754,29.5,0.425,0.449
1754,30.0,0.4265,0.449
1754,30.5,0.4315,0.445
1754,31.0,0.426,0.451
1754,31.5,0.4195,0.451
1754,32.0,0.426,0.456
1754,32.5,0.432,0.4655
1754,33.0,0.4305,0.458
1754,33.5,0.4265,0.4635
1754,34.0,0.4265,0.4675
1754,34.5,0.425,0.469
1754,35.0,0.4225,0.459
1754,35.5,0.4225,0.458
1754,36.0,0.4185,0.456
1754,36.5,0.4235,0.46
1754,37.0,0.4205,0.443
1754,37.5,0.4195,0.4415
1754,38.0,0.421,0.435
1754,38.5,0.4145,0.448
1754,39.0,0.4105,0.4555
1754,39.5,0.4135,0.4615
1754,40.0,0.4235,0.454
1754,40.5,0.43,0.452
1754,41.0,0.429,0.456
1754,41.5,0.4335,0.46
1754,42.0,0.437,0.4625
1754,42.5,0.439,0.4665
1754,43.0,0.4445,0.4705
1754,43.5,0.4505,0.4685
1754,44.0,0.4565,0.462
1754,44.5,0.4585,0.464
1755,15.0,0.663,0.67
1755,15.5,0.6705,0.6835
1755,16.0,0.6665,0.684
1755,16.5,0.659,0.6875
1755,17.0,0.656,0.6885
1755,17.5,0.6695,0.7005
1755,18.0,0.6715,0.695
1755,18.5,0.668,0.7025
1755,19.0,0.6735,0.702
1755,19.5,0.677,0.7085
1755,20.0,0.674,0.696
1755,20.5,0.6815,0.707
1755,21.0,0.678,0.7015
1755,21.5,0.6815,0.7055
1755,22.0,0.6765,0.715
1755,22.5,0.677,0.711
1755,23.0,0.6785,0.719
1755,23.5,0.677,0.706
1755,24.0,0.6795,0.71
1755,24.5,0.682,0.7135
1755,25.0,0.682,0.7225
1755,25.5,0.6785,0.717
1755,26.0,0.6765,0.71
1755,26.5,0.676,0.703
1755,27.0,0.681,0.7015
1755,27.5,0.676,0.7045
1755,28.0,0.6755,0.6985
1755,28.5,0.6765,0.697
1755,29.0,0.681,0.696
1755,29.5,0.6815,0.6975
1755,30.0,0.6795,0.7
1755,30.5,0.682,0.705
1755,31.0,0.6785,0.702
1755,31.5,0.6765,0.658
1755,32.0,0.673,0.65
1755,32.5,0.686,0.6495
1755,33.0,0.683,0.654
1755,33.5,0.6785,0.65
1755,34.0,0.688,0.648
1755,34.5,0.69,0.6455
1755,35.0,0.6895,0.645
1755,35.5,0.691,0.6425
1755,36.0,0.6845,0.644
1755,36.5,0.6785,0.6425
1755,37.0,0.675,0.6465
1755,37.5,0.6795,0.6525
1755,38.0,0.6755,0.657
1755,38.5,0.678,0.6455
1755,39.0,0.6755,0.6485
1755,39.5,0.6795,0.6495
1755,40.0,0.6775,0.6525
1755,40.5,0.6875,0.6525
1755,41.0,0.695,0.657
1755,41.5,0.71,0.66
1755,42.0,0.7175,0.6645
1755,42.5,0.7175,0.666
1755,43.0,0.7175,0.6715
1755,43.5,0.719,0.6765
1755,44.0,0.7115,0.672
1755,44.5,0.712,0.671
1756,15.0,0.4785,0.4495
1756,15.5,0.471,0.4385
1756,16.0,0.48,0.443
1756,16.5,0.488,0.4395
1756,17.0,0.499,0.4525
1756,17.5,0.4985,0.4705
1756,18.0,0.5075,0.486
1756,18.5,0.5045,0.4745
1756,19.0,0.5005,0.453
1756,19.5,0.4925,0.4445
1756,20.0,0.5125,0.465
1756,20.5,0.527,0.4835
1756,21.0,0.5455,0.5005
1756,21.5,0.554,0.5135
1756,22.0,0.549,0.5075
1756,22.5,0.5365,0.4865
1756,23.0,0.5485,0.5
1756,23.5,0.5595,0.5165
1756,24.0,0.574,0.528
1756,24.5,0.5685,0.5155
1756,25.0,0.56,0.503
1756,25.5,0.567,0.513
1756,26.0,0.5635,0.5275
1756,26.5,0.5785,0.5355
1756,27.0,0.576,0.5325
1756,27.5,0.574,0.53
1756,28.0,0.58,0.526
1756,28.5,0.5735,0.507
1756,29.0,0.557,0.5015
1756,29.5,0.5605,0.5
1756,30.0,0.5615,0.4955
1756,30.5,0.5585,0.495
1756,31.0,0.5645,0.4955
1756,31.5,0.57,0.5105
1756,32.0,0.57,0.5155
1756,32.5,0.559,0.5055
1756,33.0,0.5515,0.4975
1756,33.5,0.5435,0.494
1756,34.0,0.542,0.497
1756,34.5,0.549,0.5025
1756,35.0,0.5535,0.5075
1756,35.5,0.5585,0.5065
1756,36.0,0.549,0.508
1756,36.5,0.5515,0.51
1756,37.0,0.5465,0.5055
1756,37.5,0.552,0.5015
1756,38.0,0.5545,0.497
1756,38.5,0.547,0.4915
1756,39.0,0.5235,0.496
1756,39.5,0.4955,0.4935
1756,40.0,0.4895,0.4955
1756,40.5,0.4835,0.4945
1756,41.0,0.475,0.4865
1756,41.5,0.4685,0.484
1756,42.0,0.469,0.482
1756,42.5,0.464,0.4775
1756,43.0,0.46,0.4825
1756,43.5,0.4615,0.4815
1756,44.0,0.4655,0.4785
1756,44.5,0.462,0.4815
1757,15.0,0.479,0.5665
1757,15.5,0.484,0.5665
1757,16.0,0.486,0.565
1757,16.5,0.4865,0.565
1757,17.0,0.4875,0.565
1757,17.5,0.4825,0.5665
1757,18.0,0.475,0.5665
1757,18.5,0.4655,0.562
1757,19.0,0.463,0.553
1757,19.5,0.4585,0.5475
1757,20.0,0.454,0.5455
1757,20.5,0.4515,0.5395
1757,21.0,0.4515,0.538
1757,21.5,0.4495,0.5365
1757,22.0,0.4495,0.536
1757,22.5,0.449,0.5305
1757,23.0,0.444,0.528
1757,23.5,0.441,0.5215
1757,24.0,0.4405,0.544
1757,24.5,0.4415,0.545
1757,25.0,0.44,0.5435
1757,25.5,0.445,0.5525
1757,26.0,0.445,0.555
1757,26.5,0.448,0.564
1757,27.0,0.4485,0.566
1757,27.5,0.444,0.5685
1757,28.0,0.4445,0.57
1757,28.5,0.449,0.5725
1757,29.0,0.449,0.577
1757,29.5,0.4525,0.577
1757,30.0,0.456,0.573
1757,30.5,0.4615,0.5775
1757,31.0,0.4635,0.585
1757,31.5,0.455,0.586
1757,32.0,0.4525,0.5815
1757,32.5,0.45,0.584
1757,33.0,0.45,0.584
1757,33.5,0.4485,0.577
1757,34.0,0.443,0.5725
1757,34.5,0.436,0.566
1757,35.0,0.4305,0.5645
1757,35.5,0.4275,0.5645
1757,36.0,0.4275,0.561
1757,36.5,0.4235,0.557
1757,37.0,0.42,0.559
1757,37.5,0.418,0.5595
1757,38.0,0.4135,0.5565
1757,38.5,0.409,0.545
1757,39.0,0.4025,0.5465
1757,39.5,0.4005,0.5535
1757,40.0,0.398,0.5545
1757,40.5,0.3965,0.5555
1757,41.0,0.3955,0.5585
1757,41.5,0.3925,0.562
1757,42.0,0.3975,0.569
1757,42.5,0.4015,0.5735
1757,43.0,0.3995,0.572
1757,43.5,0.398,0.57
1757,44.0,0.398,0.567
1757,44.5,0.398,0.5645
1758,15.0,0.43,0.5525
1758,15.5,0.431,0.5515
1758,16.0,0.429,0.549
1758,16.5,0.4245,0.5445
1758,17.0,0.4175,0.557
1758,17.5,0.415,0.547
1758,18.0,0.419,0.556
1758,18.5,0.4215,0.5515
1758,19.0,0.42,0.5505
1758,19.5,0.42,0.555
1758,20.0,0.4175,0.5425
1758,20.5,0.418,0.5415
1758,21.0,0.422,0.5445
1758,21.5,0.4255,0.5535
1758,22.0,0.406,0.552
1758,22.5,0.381,0.5555
1758,23.0,0.3795,0.537
1758,23.5,0.3855,0.528
1758,24.0,0.3705,0.533
1758,24.5,0.3765,0.534
1758,25.0,0.373,0.543
1758,25.5,0.3845,0.553
1758,26.0,0.384,0.5335
1758,26.5,0.384,0.5445
1758,27.0,0.3895,0.549
1758,27.5,0.387,0.5515
1758,28.0,0.3785,0.56
1758,28.5,0.379,0.5545
1758,29.0,0.3855,0.551
1758,29.5,0.387,0.5605
1758,30.0,0.389,0.563
1758,30.5,0.396,0.5695
1758,31.0,0.3865,0.5545
1758,31.5,0.395,0.556
1758,32.0,0.4,0.5675
1758,32.5,0.3965,0.5695
1758,33.0,0.3945,0.57
1758,33.5,0.3845,0.5715
1758,34.0,0.381,0.577
1758,34.5,0.383,0.586
1758,35.0,0.3795,0.5985
1758,35.5,0.384,0.6065
1758,36.0,0.391,0.605
1758,36.5,0.3975,0.6095
1758,37.0,0.3925,0.606
1758,37.5,0.394,0.6065
1758,38.0,0.395,0.618
1758,38.5,0.398,0.622
1758,39.0,0.385,0.621
1758,39.5,0.3905,0.6055
1758,40.0,0.3935,0.621
1758,40.5,0.3985,0.6285
1758,41.0,0.4025,0.6265
1758,41.5,0.4125,0.6315
1758,42.0,0.4035,0.6165
1758,42.5,0.396,0.619
1758,43.0,0.399,0.6245
1758,43.5,0.4065,0.629
1758,44.0,0.408,0.6295
1758,44.5,0.414,0.637
1759,15.0,0.579,0.671
1759,15.5,0.556,0.6715
1759,16.0,0.562,0.672
1759,16.5,0.5665,0.67
1759,17.0,0.5685,0.665
1759,17.5,0.565,0.666
1759,18.0,0.5555,0.6665
1759,18.5,0.5505,0.669
1759,19.0,0.554,0.6755
1759,19.5,0.5575,0.6755
1759,20.0,0.556,0.6715
1759,20.5,0.56,0.661
1759,21.0,0.5605,0.6585
1759,21.5,0.558,0.6605
1759,22.0,0.5575,0.6695
1759,22.5,0.559,0.669
1759,23.0,0.5585,0.6665
1759,23.5,0.562,0.6655
1759,24.0,0.5595,0.6635
1759,24.5,0.5625,0.663
1759,25.0,0.565,0.6675
1759,25.5,0.563,0.665
1759,26.0,0.562,0.665
1759,26.5,0.5605,0.666
1759,27.0,0.5645,0.666
1759,27.5,0.5625,0.6665
1759,28.0,0.5625,0.6665
1759,28.5,0.563,0.666
1759,29.0,0.565,0.6685
1759,29.5,0.5625,0.668
1759,30.0,0.563,0.67
1759,30.5,0.5575,0.668
1759,31.0,0.559,0.668
1759,31.5,0.5565,0.668
1759,32.0,0.56,0.666
1759,32.5,0.563,0.6645
1759,33.0,0.572,0.663
1759,33.5,0.5755,0.659
1759,34.0,0.575,0.664
